path,bytes,modified_utc,proposal,snapshot,sha256
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0025.jpg,38156,2026-07-04T11:58:11.927219+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0026.jpg,38183,2026-07-04T11:58:11.930938+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0027.jpg,38227,2026-07-04T11:58:11.927644+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0028.jpg,38486,2026-07-04T11:58:11.935095+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0029.jpg,38674,2026-07-04T11:58:11.938385+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0030.jpg,38760,2026-07-04T11:58:11.922203+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0031.jpg,38795,2026-07-04T11:58:11.926998+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0032.jpg,39079,2026-07-04T11:58:11.931143+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0033.jpg,38998,2026-07-04T11:58:11.927431+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0034.jpg,38823,2026-07-04T11:58:11.921034+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0035.jpg,38452,2026-07-04T11:58:11.915129+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0036.jpg,39197,2026-07-04T11:58:11.911408+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0037.jpg,38928,2026-07-04T11:58:11.914346+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0038.jpg,38954,2026-07-04T11:58:11.943943+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0039.jpg,38642,2026-07-04T11:58:11.941474+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0040.jpg,39550,2026-07-04T11:58:11.896175+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0041.jpg,39218,2026-07-04T11:58:11.893571+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0042.jpg,39285,2026-07-04T11:58:11.898309+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0043.jpg,39708,2026-07-04T11:58:11.900043+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0044.jpg,39591,2026-07-04T11:58:11.907553+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0045.jpg,39114,2026-07-04T11:58:11.910105+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0046.jpg,37716,2026-07-04T11:58:11.905913+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0047.jpg,37564,2026-07-04T11:58:11.903860+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0048.jpg,37011,2026-07-04T11:58:11.947194+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0049.jpg,35105,2026-07-04T11:58:11.950961+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0050.jpg,34687,2026-07-04T11:58:11.907357+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0051.jpg,35364,2026-07-04T11:58:11.910299+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0052.jpg,35540,2026-07-04T11:58:11.905684+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0053.jpg,35603,2026-07-04T11:58:11.904075+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0054.jpg,36346,2026-07-04T11:58:11.896382+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0055.jpg,36876,2026-07-04T11:58:11.893074+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0056.jpg,37333,2026-07-04T11:58:11.898510+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0057.jpg,38521,2026-07-04T11:58:11.899841+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0058.jpg,38070,2026-07-04T11:58:11.961218+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0059.jpg,38451,2026-07-04T11:58:11.957659+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0060.jpg,38440,2026-07-04T11:58:11.947936+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0061.jpg,38693,2026-07-04T11:58:11.950515+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0062.jpg,38513,2026-07-04T11:58:11.954257+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0063.jpg,38827,2026-07-04T11:58:11.951680+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0064.jpg,38822,2026-07-04T11:58:11.961412+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0065.jpg,39201,2026-07-04T11:58:11.957461+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0066.jpg,39240,2026-07-04T11:58:11.955278+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0067.jpg,39593,2026-07-04T11:58:11.956717+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0068.jpg,39831,2026-07-04T11:58:11.896573+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0069.jpg,40316,2026-07-04T11:58:11.892701+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0070.jpg,41817,2026-07-04T11:58:11.961759+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0071.jpg,42500,2026-07-04T11:58:11.957261+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0072.jpg,46209,2026-07-04T11:58:11.955503+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0073.jpg,46693,2026-07-04T11:58:11.956526+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0074.jpg,48106,2026-07-04T11:58:11.947571+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0075.jpg,46668,2026-07-04T11:58:11.950717+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0076.jpg,46889,2026-07-04T11:58:11.954013+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0077.jpg,47301,2026-07-04T11:58:11.951937+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0078.jpg,50043,2026-07-04T11:58:11.907755+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0079.jpg,47526,2026-07-04T11:58:11.909911+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0080.jpg,48371,2026-07-04T11:58:11.903021+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0081.jpg,48852,2026-07-04T11:58:11.897710+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0082.jpg,51359,2026-07-04T11:58:11.892328+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0083.jpg,49570,2026-07-04T11:58:11.896929+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0084.jpg,50208,2026-07-04T11:58:11.903243+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0085.jpg,50519,2026-07-04T11:58:11.906472+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0086.jpg,51918,2026-07-04T11:58:11.910742+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0087.jpg,51044,2026-07-04T11:58:11.907166+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0088.jpg,51355,2026-07-04T11:58:11.951405+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0089.jpg,51947,2026-07-04T11:58:11.954657+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0090.jpg,54070,2026-07-04T11:58:11.903621+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0091.jpg,52405,2026-07-04T11:58:11.906265+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0092.jpg,52739,2026-07-04T11:58:11.911016+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0093.jpg,52788,2026-07-04T11:58:11.906824+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0094.jpg,54942,2026-07-04T11:58:11.902428+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0095.jpg,53096,2026-07-04T11:58:11.898087+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0096.jpg,53686,2026-07-04T11:58:11.891936+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0097.jpg,54450,2026-07-04T11:58:11.897321+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0098.jpg,57060,2026-07-04T11:58:11.957069+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0099.jpg,55627,2026-07-04T11:58:11.955041+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0100.jpg,56740,2026-07-04T11:58:11.948743+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0101.jpg,56763,2026-07-04T11:58:11.949964+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0102.jpg,58936,2026-07-04T11:58:11.953313+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0103.jpg,57707,2026-07-04T11:58:11.952903+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0104.jpg,58418,2026-07-04T11:58:11.961010+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0105.jpg,59354,2026-07-04T11:58:11.957857+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0106.jpg,61883,2026-07-04T11:58:11.955928+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0107.jpg,59832,2026-07-04T11:58:11.956130+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0108.jpg,60049,2026-07-04T11:58:11.895858+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0109.jpg,60083,2026-07-04T11:58:11.893942+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0110.jpg,62409,2026-07-04T11:58:11.960795+00:00,medien_und_prototypen_geparkt_archivkandidat,,
